"participant","ratings","age","gender","exclude","IAT_condition","attribute_condition"
707571635,3,32,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
707571635,4,32,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
707571635,5,32,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
707571635,3,32,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
707571635,3,32,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
707964807,5,40,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
707964807,5,40,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
707964807,3,40,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
707964807,5,40,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
707964807,5,40,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
707964807,5,40,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
708178987,5,28,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
708178987,5,28,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
708178987,5,28,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
708178987,5,28,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
708178987,5,28,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
708178987,5,28,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
709582116,4,25,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
709582116,3,25,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
709582116,2,25,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
709582116,3,25,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
709582116,4,25,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
709582116,5,25,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
714822016,4,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
714822016,4,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
714822016,4,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
714822016,4,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
714822016,4,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
714822016,4,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
715033986,5,61,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715033986,5,61,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715033986,4,61,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715033986,5,61,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715033986,3,61,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715033986,4,61,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715419738,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715419738,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715419738,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715419738,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715419738,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
715419738,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
716064326,7,28,"male",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
716064326,7,28,"male",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
716064326,7,28,"male",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
716064326,7,28,"male",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
716064326,7,28,"male",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
716064326,7,28,"male",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
718005884,6,40,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
718005884,6,40,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
718005884,7,40,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
718005884,5,40,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
718005884,5,40,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
718005884,6,40,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
721042769,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
721042769,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
721042769,5,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
721042769,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
721042769,4,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
721042769,5,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
724597967,4,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
724597967,5,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
724597967,5,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
724597967,3,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
724597967,3,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
724597967,4,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
725425384,4,24,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
725425384,4,24,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
725425384,3,24,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
725425384,5,24,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
725425384,4,24,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
725425384,4,24,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
725468450,5,52,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
725468450,6,52,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
725468450,4,52,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
725468450,5,52,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
725468450,5,52,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
725468450,4,52,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
725877605,4,40,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
725877605,4,40,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
725877605,4,40,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
725877605,4,40,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
725877605,4,40,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
725877605,4,40,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
727239248,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
727239248,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
727239248,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
727239248,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
727239248,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
727239248,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
728814047,1,20,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
728814047,1,20,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
728814047,5,20,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
728814047,3,20,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
728814047,5,20,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
728814047,3,20,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
729902005,5,59,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
729902005,5,59,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
729902005,5,59,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
729902005,5,59,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
729902005,5,59,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
729902005,5,59,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
730428237,4,20,"transman",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
730428237,4,20,"transman",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
730428237,4,20,"transman",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
730428237,4,20,"transman",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
730428237,4,20,"transman",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
730428237,4,20,"transman",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
730554816,4,50,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
730554816,4,50,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
730554816,4,50,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
730554816,4,50,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
730554816,4,50,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
730554816,4,50,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
734488070,4,46,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
734488070,4,46,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
734488070,4,46,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
734488070,5,46,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
734488070,3,46,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
734488070,5,46,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
735126513,4,18,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
735126513,4,18,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
735126513,3,18,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
735126513,5,18,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
735126513,4,18,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
735126513,4,18,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
742786880,4,55,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
742786880,4,55,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
742786880,4,55,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
742786880,4,55,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
742786880,4,55,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
742786880,5,55,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
745096864,2,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
745096864,2,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
745096864,1,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
745096864,3,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
745096864,4,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
745096864,5,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
746058549,5,32,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
746058549,4,32,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
746058549,4,32,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
746058549,3,32,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
746058549,3,32,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
746058549,4,32,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
749044991,4,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
749044991,4,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
749044991,4,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
749044991,4,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
749044991,4,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
749044991,4,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
752563947,5,48,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
752563947,5,48,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
752563947,5,48,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
752563947,5,48,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
752563947,3,48,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
752563947,4,48,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
753700650,3,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
753700650,3,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
753700650,2,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
753700650,2,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
753700650,3,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
753700650,3,30,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
754734528,4,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
754734528,5,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
754734528,5,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
754734528,5,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
754734528,3,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
754734528,3,29,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
756891267,4,22,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
756891267,4,22,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
756891267,4,22,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
756891267,4,22,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
756891267,4,22,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
756891267,4,22,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
757846188,4,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
757846188,3,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
757846188,3,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
757846188,5,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
757846188,5,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
757846188,5,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
760275033,6,26,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
760275033,3,26,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
760275033,2,26,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
760275033,4,26,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
760275033,6,26,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
760275033,1,26,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
762374169,5,28,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
762374169,5,28,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
762374169,5,28,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
762374169,5,28,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
762374169,6,28,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
762374169,5,28,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
763772299,4,47,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
763772299,3,47,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
763772299,3,47,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
763772299,5,47,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
763772299,3,47,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
763772299,5,47,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
767108610,3,18,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
767108610,4,18,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
767108610,5,18,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
767108610,6,18,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
767108610,4,18,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
767108610,4,18,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
767894022,4,30,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
767894022,4,30,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
767894022,5,30,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
767894022,4,30,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
767894022,5,30,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
767894022,5,30,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
768274064,4,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
768274064,5,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
768274064,5,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
768274064,3,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
768274064,5,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
768274064,5,31,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
774756519,5,24,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
774756519,5,24,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
774756519,4,24,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
774756519,4,24,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
774756519,4,24,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
774756519,4,24,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
783363592,5,38,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
783363592,5,38,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
783363592,6,38,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
783363592,7,38,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
783363592,5,38,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
783363592,4,38,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
785188201,5,43,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
785188201,5,43,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
785188201,5,43,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
785188201,5,43,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
785188201,5,43,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
785188201,5,43,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
788155268,4,24,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
788155268,4,24,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
788155268,4,24,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
788155268,4,24,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
788155268,4,24,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
788155268,4,24,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
788685024,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
788685024,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
788685024,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
788685024,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
788685024,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
788685024,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
797617799,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
797617799,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
797617799,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
797617799,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
797617799,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
797617799,4,23,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
801768472,5,19,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
801768472,5,19,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
801768472,5,19,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
801768472,6,19,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
801768472,4,19,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
801768472,5,19,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
806734465,4,32,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
806734465,4,32,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
806734465,4,32,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
806734465,4,32,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
806734465,4,32,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
806734465,4,32,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
811742708,5,50,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
811742708,5,50,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
811742708,4,50,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
811742708,5,50,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
811742708,4,50,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
811742708,4,50,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
812131722,3,39,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
812131722,4,39,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
812131722,4,39,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
812131722,4,39,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
812131722,5,39,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
812131722,5,39,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
814662917,4,19,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
814662917,5,19,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
814662917,5,19,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
814662917,5,19,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
814662917,5,19,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
814662917,5,19,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
819728517,4,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
819728517,4,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
819728517,4,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
819728517,4,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
819728517,4,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
819728517,4,23,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
823457465,4,36,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
823457465,4,36,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
823457465,4,36,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
823457465,4,36,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
823457465,4,36,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
823457465,4,36,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
825996593,7,44,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
825996593,7,44,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
825996593,7,44,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
825996593,7,44,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
825996593,7,44,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
825996593,7,44,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
826046241,4,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
826046241,5,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
826046241,6,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
826046241,6,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
826046241,5,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
826046241,3,38,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
828773961,5,22,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
828773961,4,22,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
828773961,3,22,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
828773961,3,22,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
828773961,4,22,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
828773961,4,22,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
830127504,4,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
830127504,4,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
830127504,4,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
830127504,4,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
830127504,4,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
830127504,5,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
835904856,5,38,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
835904856,4,38,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
835904856,6,38,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
835904856,5,38,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
835904856,3,38,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
835904856,2,38,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
845346530,3,36,"male",TRUE,"Flowers-Chinese IAT","opposite valenced attributes"
845346530,3,36,"male",TRUE,"Flowers-Chinese IAT","opposite valenced attributes"
845346530,4,36,"male",TRUE,"Flowers-Chinese IAT","opposite valenced attributes"
845346530,3,36,"male",TRUE,"Flowers-Chinese IAT","opposite valenced attributes"
845346530,5,36,"male",TRUE,"Flowers-Chinese IAT","opposite valenced attributes"
845346530,5,36,"male",TRUE,"Flowers-Chinese IAT","opposite valenced attributes"
845682168,5,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
845682168,5,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
845682168,5,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
845682168,4,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
845682168,3,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
845682168,4,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
849446379,4,35,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
849446379,4,35,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
849446379,4,35,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
849446379,4,35,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
849446379,4,35,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
849446379,4,35,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
850106527,4,22,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
850106527,4,22,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
850106527,4,22,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
850106527,4,22,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
850106527,4,22,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
850106527,4,22,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
857074387,6,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
857074387,5,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
857074387,5,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
857074387,6,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
857074387,5,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
857074387,6,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
858621994,4,33,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858621994,4,33,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858621994,4,33,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858621994,4,33,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858621994,4,33,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
858621994,4,33,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
