"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow","stimulusnumber1","stimulusitem1","stimulusvpos1","stimulushpos1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusvpos2","stimulushpos2","stimulusonset2","stimulusnumber3","stimulusitem3","stimulusvpos3","stimulushpos3","stimulusonset3","stimulusnumber4","stimulusitem4","stimulusvpos4","stimulushpos4","stimulusonset4","stimulusnumber5","stimulusitem5","stimulusvpos5","stimulushpos5","stimulusonset5","stimulusnumber6","stimulusitem6","stimulusvpos6","stimulushpos6","stimulusonset6","stimulusnumber7","stimulusitem7","stimulusvpos7","stimulushpos7","stimulusonset7","stimulusnumber8","stimulusitem8","stimulusvpos8","stimulushpos8","stimulusonset8","stimulusnumber9","stimulusitem9","stimulusvpos9","stimulushpos9","stimulusonset9"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","1","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","10711","0","1","middle_rectangle","50pct","50pct","4","5","pic5.jpg","50","40","4","5","flower5.jpg","50","58","4","1","left_rectangle","15pct","15pct","4","1","right_rectangle","15pct","85pct","4","5","fast         slow","15","15","4","5","fast         fast","15","85","4","1","Press E","4","15","4","1","Press I","4","85","4"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","2","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","1292","0","1","middle_rectangle","50pct","50pct","1","1","pic1.jpg","50","40","1","6","insect6.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","2","bottom       top","15","15","1","2","bottom       bottom","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","3","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","1041","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","3","flower3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","4","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","768","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","2","insect2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","1","top          bottom","15","15","1","1","top          top","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","5","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","362","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","4","flower4.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","6","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","318","0","1","middle_rectangle","50pct","50pct","2","6","pic5.jpg","50","40","2","4","insect4.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","4","full         empty","15","15","2","4","full         full","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","7","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","338","0","1","middle_rectangle","50pct","50pct","1","1","pic1.jpg","50","40","1","2","flower2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","8","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","214","0","1","middle_rectangle","50pct","50pct","2","6","pic5.jpg","50","40","2","1","insect1.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","5","fast         slow","15","15","2","5","fast         fast","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","9","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","119","0","1","middle_rectangle","50pct","50pct","2","3","pic3.jpg","50","40","2","1","flower1.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","3","empty        full","15","15","2","3","empty        empty","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","10","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","20","0","1","middle_rectangle","50pct","50pct","1","5","pic5.jpg","50","40","1","3","insect3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","1","top          bottom","15","15","1","1","top          top","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","11","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","4173","0","1","middle_rectangle","50pct","50pct","2","4","pic4.jpg","50","40","2","6","flower6.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","2","bottom       top","15","15","2","2","bottom       bottom","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","12","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","228","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","5","insect5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","13","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","220","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","1","flower1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","1","top          bottom","15","15","1","1","top          top","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","14","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","317","0","1","middle_rectangle","50pct","50pct","2","2","pic2.jpg","50","40","2","3","insect3.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","3","empty        full","15","15","2","3","empty        empty","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","15","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","257","0","1","middle_rectangle","50pct","50pct","2","5","pic5.jpg","50","40","2","6","flower6.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","5","fast         slow","15","15","2","5","fast         fast","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","17:07:20","80461874","924170369","4.0.10.0","1","16","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","233","0","1","middle_rectangle","50pct","50pct","1","6","pic5.jpg","50","40","1","1","insect1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","1","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","12218","0","1","middle_rectangle","50pct","50pct","2","2","pic2.jpg","50","40","2","4","flower4.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","1","top          bottom","15","15","2","1","top          top","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","2","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","6457","0","1","middle_rectangle","50pct","50pct","1","1","pic1.jpg","50","40","1","5","insect5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","3","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","2374","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","2","flower2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","4","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","6114","0","1","middle_rectangle","50pct","50pct","1","5","pic5.jpg","50","40","1","1","insect1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","2","bottom       top","15","15","1","2","bottom       bottom","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","5","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","2585","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","3","flower3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","6","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","3680","0","1","middle_rectangle","50pct","50pct","0","6","pic5.jpg","50","40","0","6","insect6.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","5","fast         slow","15","15","0","5","fast         fast","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","7","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","2569","0","1","middle_rectangle","50pct","50pct","0","2","pic2.jpg","50","40","0","6","flower6.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","4","full         empty","15","15","0","4","full         full","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","8","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","3676","0","1","middle_rectangle","50pct","50pct","0","4","pic4.jpg","50","40","0","3","insect3.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","1","top          bottom","15","15","0","1","top          top","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","9","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1789","0","1","middle_rectangle","50pct","50pct","0","5","pic5.jpg","50","40","0","1","flower1.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","3","empty        full","15","15","0","3","empty        empty","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","10","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1225","0","1","middle_rectangle","50pct","50pct","0","3","pic3.jpg","50","40","0","4","insect4.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","6","slow         fast","15","15","0","6","slow         slow","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","11","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1717","0","1","middle_rectangle","50pct","50pct","0","6","pic5.jpg","50","40","0","5","flower5.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","5","fast         slow","15","15","0","5","fast         fast","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","12","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","3429","0","1","middle_rectangle","50pct","50pct","0","1","pic1.jpg","50","40","0","2","insect2.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","2","bottom       top","15","15","0","2","bottom       bottom","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","13","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1101","0","1","middle_rectangle","50pct","50pct","0","2","pic2.jpg","50","40","0","6","flower6.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","1","top          bottom","15","15","0","1","top          top","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","14","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1635","0","1","middle_rectangle","50pct","50pct","0","4","pic4.jpg","50","40","0","1","insect1.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","2","bottom       top","15","15","0","2","bottom       bottom","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","15","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1512","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","2","flower2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","5","fast         slow","15","15","1","5","fast         fast","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:26","102444424","305063059","4.0.10.0","1","16","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1215","0","1","middle_rectangle","50pct","50pct","0","6","pic5.jpg","50","40","0","4","insect4.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","6","slow         fast","15","15","0","6","slow         slow","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","1","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","5816","0","1","middle_rectangle","50pct","50pct","1","5","pic5.jpg","50","40","1","2","insect2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","2","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","5830","0","1","middle_rectangle","50pct","50pct","0","4","pic4.jpg","50","40","0","6","flower6.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","5","fast         slow","15","15","0","5","fast         fast","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","3","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","2420","0","1","middle_rectangle","50pct","50pct","0","3","pic3.jpg","50","40","0","3","insect3.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","6","slow         fast","15","15","0","6","slow         slow","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","4","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","3117","0","1","middle_rectangle","50pct","50pct","0","6","pic5.jpg","50","40","0","5","flower5.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","3","empty        full","15","15","0","3","empty        empty","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","5","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","3047","0","1","middle_rectangle","50pct","50pct","0","2","pic2.jpg","50","40","0","1","insect1.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","1","top          bottom","15","15","0","1","top          top","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","6","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","4615","0","1","middle_rectangle","50pct","50pct","0","1","pic1.jpg","50","40","0","1","flower1.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","2","bottom       top","15","15","0","2","bottom       bottom","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","7","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","4153","0","1","middle_rectangle","50pct","50pct","0","5","pic5.jpg","50","40","0","6","insect6.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","3","empty        full","15","15","0","3","empty        empty","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","8","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1606","0","1","middle_rectangle","50pct","50pct","0","3","pic3.jpg","50","40","0","3","flower3.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","5","fast         slow","15","15","0","5","fast         fast","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","9","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","3872","0","1","middle_rectangle","50pct","50pct","0","2","pic2.jpg","50","40","0","5","insect5.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","1","top          bottom","15","15","0","1","top          top","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","10","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","3109","0","1","middle_rectangle","50pct","50pct","0","4","pic4.jpg","50","40","0","2","flower2.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","6","slow         fast","15","15","0","6","slow         slow","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","11","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","3538","0","1","middle_rectangle","50pct","50pct","0","1","pic1.jpg","50","40","0","4","insect4.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","2","bottom       top","15","15","0","2","bottom       bottom","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","12","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","2551","0","1","middle_rectangle","50pct","50pct","0","6","pic5.jpg","50","40","0","4","flower4.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","4","full         empty","15","15","0","4","full         full","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","13","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","3449","0","1","middle_rectangle","50pct","50pct","0","1","pic1.jpg","50","40","0","3","insect3.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","5","fast         slow","15","15","0","5","fast         fast","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","14","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","2431","0","1","middle_rectangle","50pct","50pct","0","2","pic2.jpg","50","40","0","5","flower5.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","6","slow         fast","15","15","0","6","slow         slow","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","15","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","2671","0","1","middle_rectangle","50pct","50pct","0","3","pic3.jpg","50","40","0","1","insect1.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","4","full         empty","15","15","0","4","full         full","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:05:48","975720504","293041979","4.0.10.0","1","16","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1862","0","1","middle_rectangle","50pct","50pct","0","6","pic5.jpg","50","40","0","4","flower4.jpg","50","58","0","1","left_rectangle","15pct","15pct","0","1","right_rectangle","15pct","85pct","0","1","top          bottom","15","15","0","1","top          top","15","85","0","1","Press E","4","15","0","1","Press I","4","85","0"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","1","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","8906","0","1","middle_rectangle","50pct","50pct","3","4","pic4.jpg","50","40","3","1","insect1.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","2","bottom       top","15","15","3","2","bottom       bottom","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","2","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","2394","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","3","flower3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","1","top          bottom","15","15","1","1","top          top","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","3","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","3274","0","1","middle_rectangle","50pct","50pct","1","1","pic1.jpg","50","40","1","4","insect4.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","4","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","1684","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","5","flower5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","5","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","915","0","1","middle_rectangle","50pct","50pct","1","6","pic5.jpg","50","40","1","5","insect5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","6","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","438","0","1","middle_rectangle","50pct","50pct","1","5","pic5.jpg","50","40","1","1","flower1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","5","fast         slow","15","15","1","5","fast         fast","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","7","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","961","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","6","insect6.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","8","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","595","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","4","flower4.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","2","bottom       top","15","15","1","2","bottom       bottom","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","9","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","513","0","1","middle_rectangle","50pct","50pct","1","1","pic1.jpg","50","40","1","3","insect3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","10","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","391","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","6","flower6.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","5","fast         slow","15","15","1","5","fast         fast","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","11","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","343","0","1","middle_rectangle","50pct","50pct","1","6","pic5.jpg","50","40","1","2","insect2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","12","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","609","0","1","middle_rectangle","50pct","50pct","1","5","pic5.jpg","50","40","1","2","flower2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","1","top          bottom","15","15","1","1","top          top","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","13","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","425","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","1","insect1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","5","fast         slow","15","15","1","5","fast         fast","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","14","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","470","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","6","flower6.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","17:06:32","877597703","285512685","4.0.10.0","1","15","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","556","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","2","insect2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
